order_id,order_placement_time,time_of_day,is_weekend,restaurant_type,is_specialty_item,order_volume_items,dine_in_traffic_volume,other_app_traffic_volume,initial_zomato_predicted_kpt_mins,actual_prep_time_ground_truth_mins,rider_arrival_time_mins,merchant_marked_for_time_mins,dispatch_time_mins,delivery_time_mins,restaurant_closed_after_arrival,rider_wait_time_at_pickup_mins,eta_prediction_error_mins,cancellation_flag
ORD_000152,2024-02-02 14:56:00,Day/Lunch,0,Dine-in Restaurant,0,1,10,16,3.8,11.8,4.9,12.3,11.8,22.8,0,6.9,8.0,0
ORD_000153,2024-02-16 04:13:00,Late Night,0,Cloud Kitchen,1,8,0,18,30.3,27.8,29.3,29.6,29.3,51.337636834514996,0,0.0,2.5,0
ORD_000154,2024-02-12 07:32:00,Morning,0,Cloud Kitchen,0,7,0,15,30.2,32.5,25.6,32.5,32.5,48.5,0,6.899999999999999,2.3000000000000007,0
ORD_000155,2024-02-05 19:43:00,Night/Dinner,0,Quick Service/Kiosk,0,4,2,2,12.6,17.2,16.7,17.8,17.2,28.2,0,0.5,4.6,0
ORD_000156,2024-02-27 16:54:00,Night/Dinner,0,Dine-in Restaurant,0,7,20,2,28.4,34.6,30.2,36.5,34.6,44.6,0,4.400000000000002,6.200000000000003,0
ORD_000157,2024-02-09 20:56:00,Night/Dinner,0,Dine-in Restaurant,0,7,52,28,29.3,52.0,36.0,52.7,52.0,79.0,0,16.0,22.7,0
ORD_000158,2024-02-03 13:35:00,Day/Lunch,1,Dine-in Restaurant,0,1,50,22,1.0,25.6,4.6,28.1,25.6,51.6,0,21.0,24.6,1
ORD_000159,2024-02-16 19:14:00,Night/Dinner,0,Dine-in Restaurant,0,3,10,26,12.9,22.8,14.3,24.0,22.8,43.8,0,8.5,9.9,0
ORD_000160,2024-02-20 02:31:00,Late Night,0,Cloud Kitchen,0,7,0,26,27.1,35.8,23.4,37.9,35.8,50.8,0,12.399999999999999,8.699999999999996,0
ORD_000161,2024-02-22 19:03:00,Night/Dinner,0,Dine-in Restaurant,0,5,10,22,16.7,29.6,12.9,32.3,29.6,44.6,0,16.700000000000003,12.900000000000002,0
ORD_000162,2024-02-01 10:27:00,Morning,0,Dine-in Restaurant,0,9,9,8,36.4,41.1,36.6,42.4,41.1,69.1,0,4.5,4.700000000000003,0
ORD_000163,2024-02-11 01:43:00,Late Night,1,Quick Service/Kiosk,1,7,4,0,29.9,20.8,29.6,22.8,29.6,48.56210227127249,0,0.0,9.099999999999998,0
ORD_000164,2024-02-20 04:13:00,Late Night,0,Cloud Kitchen,1,3,0,10,18.2,11.4,24.1,13.9,24.1,35.13144618450306,0,0.0,6.799999999999999,0
ORD_000165,2024-02-03 18:55:00,Night/Dinner,1,Dine-in Restaurant,0,1,21,6,3.2,12.1,9.1,12.8,12.1,29.1,0,3.0,8.899999999999999,0
ORD_000166,2024-03-01 01:38:00,Late Night,0,Dine-in Restaurant,0,5,9,14,21.0,26.9,15.1,29.6,26.9,40.9,0,11.799999999999999,5.899999999999999,0
ORD_000167,2024-02-25 15:13:00,Day/Lunch,1,Dine-in Restaurant,1,5,37,15,21.9,29.6,17.9,32.2,29.6,42.6,0,11.700000000000003,7.700000000000003,0
ORD_000168,2024-02-14 05:37:00,Late Night,0,Quick Service/Kiosk,0,7,8,0,28.3,30.4,21.8,30.6,30.4,43.4,0,8.599999999999998,2.099999999999998,0
ORD_000169,2024-02-02 13:41:00,Day/Lunch,0,Quick Service/Kiosk,1,1,14,4,5.5,8.2,4.0,9.6,8.2,32.2,0,4.199999999999999,2.6999999999999993,0
ORD_000170,2024-02-03 15:56:00,Day/Lunch,1,Quick Service/Kiosk,0,2,12,6,7.1,13.4,14.8,13.7,14.8,36.75626673584178,0,0.0,6.300000000000001,0
ORD_000171,2024-02-09 02:40:00,Late Night,0,Quick Service/Kiosk,1,6,7,4,23.6,20.1,27.4,22.8,27.4,41.43963586676172,0,0.0,3.5,0
ORD_000172,2024-02-04 13:20:00,Day/Lunch,1,Cloud Kitchen,0,8,0,47,29.5,46.1,32.3,46.8,46.1,70.1,0,13.800000000000004,16.6,0
ORD_000173,2024-02-14 21:40:00,Night/Dinner,0,Dine-in Restaurant,0,4,14,10,15.3,23.2,16.7,24.3,23.2,52.2,0,6.5,7.899999999999999,0
ORD_000174,2024-02-16 23:35:00,Late Night,0,Dine-in Restaurant,1,3,29,8,8.7,19.5,7.2,22.3,19.5,35.5,0,12.3,10.8,0
ORD_000175,2024-02-07 20:18:00,Night/Dinner,0,Cloud Kitchen,1,3,0,42,8.9,21.0,15.2,22.7,21.0,44.0,0,5.800000000000001,12.1,0
ORD_000176,2024-02-17 10:39:00,Morning,1,Quick Service/Kiosk,0,3,12,3,13.8,16.5,18.5,19.3,18.5,39.45942440318774,0,0.0,2.6999999999999993,0
ORD_000177,2024-02-01 11:27:00,Day/Lunch,0,Dine-in Restaurant,1,2,15,14,5.4,14.3,12.2,15.7,14.3,29.3,0,2.1000000000000014,8.9,0
ORD_000178,2024-02-12 15:54:00,Day/Lunch,0,Cloud Kitchen,0,1,0,36,5.9,14.8,3.1,17.7,14.8,30.8,0,11.700000000000001,8.9,0
ORD_000179,2024-02-19 07:49:00,Morning,0,Quick Service/Kiosk,0,5,6,3,19.7,22.7,20.2,25.6,22.7,33.7,0,2.5,3.0,0
ORD_000180,2024-02-23 17:25:00,Night/Dinner,0,Dine-in Restaurant,0,5,28,13,19.7,32.3,15.3,32.4,32.3,54.3,0,16.999999999999996,12.599999999999998,0
ORD_000181,2024-02-14 00:37:00,Late Night,0,Quick Service/Kiosk,0,5,2,3,18.5,21.5,16.3,22.7,21.5,49.5,0,5.199999999999999,3.0,0
ORD_000182,2024-02-06 23:08:00,Late Night,0,Dine-in Restaurant,1,4,26,2,15.9,19.6,14.1,22.4,19.6,47.6,0,5.500000000000002,3.700000000000001,0
ORD_000183,2024-02-19 07:17:00,Morning,0,Dine-in Restaurant,0,3,6,8,15.1,16.2,19.6,18.6,19.6,43.56534582568309,0,0.0,1.0999999999999996,0
ORD_000184,2024-02-08 21:46:00,Night/Dinner,0,Dine-in Restaurant,0,3,52,28,10.6,36.0,14.6,36.6,36.0,62.0,0,21.4,25.4,1
ORD_000185,2024-02-27 03:45:00,Late Night,0,Cloud Kitchen,0,2,0,35,7.3,18.5,15.2,21.2,18.5,41.5,0,3.3000000000000007,11.2,0
ORD_000186,2024-02-21 13:17:00,Day/Lunch,0,Cloud Kitchen,0,5,0,74,21.6,42.2,12.4,42.8,42.2,56.2,0,29.800000000000004,20.6,1
ORD_000187,2024-02-01 04:43:00,Late Night,0,Dine-in Restaurant,0,4,25,8,13.7,25.9,14.3,28.7,25.9,35.9,0,11.599999999999998,12.2,0
ORD_000188,2024-02-15 15:59:00,Day/Lunch,0,Quick Service/Kiosk,0,6,1,1,21.5,24.6,39.1,24.8,39.1,67.0587815345066,0,0.0,3.1000000000000014,0
ORD_000189,2024-02-01 07:32:00,Morning,0,Cloud Kitchen,1,2,0,13,7.9,9.5,12.8,12.3,12.8,35.807331008416256,0,0.0,1.5999999999999996,0
ORD_000190,2024-02-28 13:35:00,Day/Lunch,0,Cloud Kitchen,0,2,0,60,10.4,26.0,11.4,26.2,26.0,44.0,0,14.6,15.6,0
ORD_000191,2024-02-19 09:06:00,Morning,0,Dine-in Restaurant,0,8,12,7,31.8,37.7,37.8,38.4,37.8,64.75270950924278,0,0.0,5.900000000000002,0
ORD_000192,2024-02-17 00:16:00,Late Night,1,Quick Service/Kiosk,0,6,7,6,23.4,27.9,21.2,29.6,27.9,39.9,0,6.699999999999999,4.5,0
ORD_000193,2024-02-12 20:43:00,Night/Dinner,0,Dine-in Restaurant,0,3,34,12,11.9,25.8,8.5,26.4,25.8,53.8,0,17.3,13.9,0
ORD_000194,2024-03-01 07:56:00,Morning,0,Dine-in Restaurant,0,5,21,13,19.8,30.2,21.5,31.4,30.2,52.2,0,8.7,10.399999999999999,0
ORD_000195,2024-02-14 23:16:00,Late Night,0,Dine-in Restaurant,0,3,8,10,10.7,17.4,14.2,17.9,17.4,27.4,0,3.1999999999999993,6.699999999999999,0
ORD_000196,2024-02-06 01:38:00,Late Night,0,Dine-in Restaurant,0,2,19,3,9.9,14.6,15.4,16.8,15.4,29.44230911140009,0,0.0,4.699999999999999,0
ORD_000197,2024-02-28 17:40:00,Night/Dinner,0,Quick Service/Kiosk,1,3,5,1,12.4,10.2,18.2,12.0,18.2,37.230500573718764,0,0.0,2.200000000000001,0
ORD_000198,2024-02-24 22:52:00,Late Night,1,Dine-in Restaurant,0,1,19,9,3.0,12.4,0.8,13.1,12.4,32.4,0,11.6,9.4,0
ORD_000199,2024-02-17 05:01:00,Late Night,1,Dine-in Restaurant,1,7,43,19,28.1,38.2,31.8,39.1,38.2,54.2,0,6.400000000000002,10.100000000000001,0
ORD_000200,2024-02-21 10:06:00,Morning,0,Quick Service/Kiosk,0,6,9,4,23.3,27.9,30.3,30.1,30.3,50.34536502332677,0,0.0,4.599999999999998,0
ORD_000201,2024-02-03 11:39:00,Day/Lunch,1,Cloud Kitchen,0,5,0,31,17.2,29.3,23.3,29.6,29.3,54.3,0,6.0,12.100000000000001,0
ORD_000202,2024-02-01 18:59:00,Night/Dinner,0,Cloud Kitchen,0,6,0,34,28.3,34.2,33.7,35.6,34.2,60.2,0,0.5,5.900000000000002,0
ORD_000203,2024-02-29 16:20:00,Night/Dinner,0,Dine-in Restaurant,0,8,19,3,32.3,38.6,36.9,39.5,38.6,65.6,0,1.7000000000000028,6.300000000000004,0
ORD_000204,2024-02-23 19:44:00,Night/Dinner,0,Cloud Kitchen,0,3,0,40,10.0,24.0,14.2,25.2,24.0,51.0,0,9.8,14.0,0
ORD_000205,2024-02-03 02:07:00,Late Night,1,Dine-in Restaurant,1,3,40,13,9.7,24.3,11.6,26.8,24.3,43.3,0,12.700000000000001,14.600000000000001,0
ORD_000206,2024-02-18 09:25:00,Morning,1,Quick Service/Kiosk,0,5,3,0,17.0,20.9,27.9,23.8,27.9,40.87078165539166,0,0.0,3.8999999999999986,0
ORD_000207,2024-02-26 22:26:00,Late Night,0,Cloud Kitchen,0,5,0,27,18.5,28.1,24.7,28.6,28.1,57.1,0,3.400000000000002,9.600000000000001,0
ORD_000208,2024-02-08 11:25:00,Day/Lunch,0,Cloud Kitchen,0,1,0,19,1.6,9.7,2.1,9.9,9.7,35.7,0,7.6,8.1,0
ORD_000209,2024-02-24 10:25:00,Morning,1,Dine-in Restaurant,0,4,13,15,15.6,24.4,9.1,25.0,24.4,35.4,0,15.299999999999999,8.799999999999999,0
ORD_000210,2024-02-15 14:13:00,Day/Lunch,0,Dine-in Restaurant,0,9,50,4,39.3,52.2,52.1,54.8,52.2,79.2,0,0.10000000000000142,12.900000000000006,0
ORD_000211,2024-02-23 16:01:00,Night/Dinner,0,Dine-in Restaurant,1,8,5,14,30.6,28.1,28.6,30.7,28.6,48.58033480895008,0,0.0,2.5,0
ORD_000212,2024-02-27 08:09:00,Morning,0,Dine-in Restaurant,0,3,6,2,18.5,14.4,13.3,15.3,14.4,24.4,0,1.0999999999999996,4.1,0
ORD_000213,2024-02-02 13:04:00,Day/Lunch,0,Dine-in Restaurant,1,5,38,18,21.3,30.8,28.2,31.8,30.8,55.8,0,2.6000000000000014,9.5,0
ORD_000214,2024-02-08 23:36:00,Late Night,0,Cloud Kitchen,0,5,0,11,24.4,23.3,26.4,25.3,26.4,40.39325472330518,0,0.0,1.0999999999999979,0
ORD_000215,2024-02-11 04:05:00,Late Night,1,Dine-in Restaurant,0,7,18,18,25.4,38.8,30.2,39.8,38.8,53.8,0,8.599999999999998,13.399999999999999,0
ORD_000216,2024-02-16 17:42:00,Night/Dinner,0,Cloud Kitchen,0,8,0,14,30.6,36.2,26.3,38.9,36.2,58.2,0,9.900000000000002,5.600000000000001,0
ORD_000217,2024-02-29 12:38:00,Day/Lunch,0,Dine-in Restaurant,0,9,21,5,34.7,43.8,40.8,46.2,43.8,63.8,0,3.0,9.099999999999994,0
ORD_000218,2024-02-26 15:20:00,Day/Lunch,0,Dine-in Restaurant,0,7,16,3,27.8,33.7,37.3,34.8,37.3,60.31140735642825,0,0.0,5.900000000000002,0
ORD_000219,2024-02-24 08:44:00,Morning,1,Cloud Kitchen,0,2,0,22,9.4,14.6,11.2,17.5,14.6,30.6,0,3.4000000000000004,5.199999999999999,0
ORD_000220,2024-02-28 15:02:00,Day/Lunch,0,Cloud Kitchen,0,8,0,14,29.0,36.2,28.0,38.4,36.2,54.2,0,8.200000000000003,7.200000000000003,0
ORD_000221,2024-02-25 00:35:00,Late Night,1,Dine-in Restaurant,1,8,43,19,33.7,41.0,31.4,43.3,41.0,59.0,0,9.600000000000001,7.299999999999997,0
ORD_000222,2024-02-13 00:19:00,Late Night,0,Dine-in Restaurant,0,2,23,6,6.6,16.7,12.5,19.6,16.7,42.7,0,4.199999999999999,10.1,0
ORD_000223,2024-02-01 08:31:00,Morning,0,Cloud Kitchen,1,6,0,19,27.6,22.5,35.3,23.8,35.3,50.31342047650082,0,0.0,5.100000000000001,0
ORD_000224,2024-02-14 06:39:00,Morning,0,Dine-in Restaurant,0,1,27,10,4.7,15.1,4.9,15.2,15.1,31.1,0,10.2,10.399999999999999,0
ORD_000225,2024-02-14 16:11:00,Night/Dinner,0,Dine-in Restaurant,1,7,23,5,30.5,28.0,29.8,31.8,29.8,48.84734737723983,0,0.0,2.5,0
ORD_000226,2024-02-19 07:50:00,Morning,0,Cloud Kitchen,0,2,0,22,7.1,14.6,9.3,17.4,14.6,28.6,0,5.299999999999999,7.5,0
ORD_000227,2024-02-15 18:35:00,Night/Dinner,0,Dine-in Restaurant,0,5,17,2,21.1,25.7,21.8,28.6,25.7,36.7,0,3.8999999999999986,4.599999999999998,0
ORD_000228,2024-02-02 13:53:00,Day/Lunch,0,Dine-in Restaurant,1,7,44,8,27.1,35.2,22.1,36.6,35.2,52.2,0,13.100000000000001,8.100000000000001,0
ORD_000229,2024-02-23 14:13:00,Day/Lunch,0,Quick Service/Kiosk,0,9,18,0,37.2,41.4,29.9,41.9,41.4,51.4,0,11.5,4.199999999999996,0
ORD_000230,2024-02-19 09:34:00,Morning,0,Cloud Kitchen,0,1,0,34,4.5,14.2,5.1,14.8,14.2,36.2,0,9.1,9.7,0
ORD_000231,2024-03-01 19:08:00,Night/Dinner,0,Dine-in Restaurant,0,9,14,28,39.1,48.6,37.2,50.0,48.6,69.6,0,11.399999999999999,9.5,0
ORD_000232,2024-02-22 05:13:00,Late Night,0,Cloud Kitchen,0,5,0,22,21.9,26.6,27.1,28.6,27.1,40.12481063160992,0,0.0,4.700000000000003,0
ORD_000233,2024-02-26 22:45:00,Late Night,0,Dine-in Restaurant,1,6,7,3,25.0,19.8,22.3,21.2,22.3,41.25948591293515,0,0.0,5.199999999999999,0
ORD_000234,2024-02-17 11:21:00,Day/Lunch,1,Quick Service/Kiosk,1,8,3,6,32.4,25.1,21.8,26.3,25.1,40.1,0,3.3000000000000007,7.299999999999997,0
ORD_000235,2024-02-06 17:57:00,Night/Dinner,0,Cloud Kitchen,1,2,0,19,8.2,11.3,8.6,14.2,11.3,35.3,0,2.700000000000001,3.1000000000000014,0
ORD_000236,2024-02-11 07:23:00,Morning,1,Dine-in Restaurant,1,7,36,4,25.0,31.6,30.4,33.5,31.6,55.6,0,1.2000000000000028,6.600000000000001,0
ORD_000237,2024-02-05 16:32:00,Night/Dinner,0,Dine-in Restaurant,0,4,19,9,13.7,24.4,24.7,25.8,24.7,52.70612352251276,0,0.0,10.7,0
ORD_000238,2024-02-08 17:56:00,Night/Dinner,0,Dine-in Restaurant,0,9,17,2,34.2,41.7,46.2,43.8,46.2,57.20138974219972,0,0.0,7.5,0
ORD_000239,2024-02-28 16:43:00,Night/Dinner,0,Cloud Kitchen,1,6,0,35,27.3,27.3,26.7,29.7,27.3,44.3,0,0.6000000000000014,0.0,0
ORD_000240,2024-02-12 00:04:00,Late Night,0,Cloud Kitchen,0,7,0,33,26.9,37.9,24.1,39.0,37.9,52.9,0,13.799999999999997,11.0,0
ORD_000241,2024-02-07 20:19:00,Night/Dinner,0,Dine-in Restaurant,0,6,12,20,23.1,33.6,25.1,35.0,33.6,53.6,0,8.5,10.5,0
ORD_000242,2024-02-06 14:36:00,Day/Lunch,0,Dine-in Restaurant,0,8,48,10,33.2,49.4,37.3,51.3,49.4,66.4,0,12.100000000000001,16.199999999999996,0
ORD_000243,2024-02-20 22:53:00,Late Night,0,Dine-in Restaurant,1,6,27,4,22.2,26.1,21.2,28.0,26.1,42.1,0,4.900000000000002,3.900000000000002,0
ORD_000244,2024-02-15 14:26:00,Day/Lunch,0,Dine-in Restaurant,0,7,32,26,30.8,45.4,30.2,45.9,45.4,73.4,0,15.2,14.599999999999998,0
ORD_000245,2024-02-23 15:35:00,Day/Lunch,0,Dine-in Restaurant,1,8,14,4,26.9,27.8,34.7,29.3,34.7,57.738309288223704,0,0.0,0.9000000000000021,0
ORD_000246,2024-02-20 10:55:00,Morning,0,Cloud Kitchen,0,1,0,29,6.5,12.7,2.9,13.5,12.7,41.7,0,9.799999999999999,6.199999999999999,0
ORD_000247,2024-02-13 06:09:00,Morning,0,Cloud Kitchen,0,4,0,19,19.7,21.7,21.7,24.4,21.7,48.7,0,0.0,2.0,0
ORD_000248,2024-02-28 18:49:00,Night/Dinner,0,Quick Service/Kiosk,1,6,2,1,24.7,17.7,31.8,19.2,31.8,48.786502010707835,0,0.0,7.0,0
ORD_000249,2024-03-01 10:56:00,Morning,0,Quick Service/Kiosk,1,1,7,0,2.6,4.9,9.9,7.2,9.9,24.85464421570137,0,0.0,2.3000000000000003,0
ORD_000250,2024-02-24 13:50:00,Day/Lunch,1,Cloud Kitchen,0,4,0,95,17.9,44.5,24.9,44.6,44.5,67.5,0,19.6,26.6,0
ORD_000251,2024-02-19 18:01:00,Night/Dinner,0,Cloud Kitchen,0,6,0,38,22.5,35.4,35.6,36.7,35.6,49.64200464830212,0,0.0,12.899999999999999,0
ORD_000252,2024-02-23 22:49:00,Late Night,0,Quick Service/Kiosk,0,7,4,3,32.2,30.1,36.8,30.6,36.8,52.79120626714118,0,0.0,2.1000000000000014,0
ORD_000253,2024-02-05 01:56:00,Late Night,0,Dine-in Restaurant,1,6,7,8,25.1,21.3,26.5,22.5,26.5,55.45939797294645,0,0.0,3.8000000000000007,0
ORD_000254,2024-03-01 13:10:00,Day/Lunch,0,Dine-in Restaurant,0,4,46,14,14.2,34.0,11.0,36.4,34.0,47.0,0,23.0,19.8,1
ORD_000255,2024-02-09 16:52:00,Night/Dinner,0,Dine-in Restaurant,0,7,8,8,29.7,32.8,28.6,35.6,32.8,52.8,0,4.199999999999996,3.099999999999998,0
ORD_000256,2024-02-01 18:01:00,Night/Dinner,0,Cloud Kitchen,1,2,0,23,5.9,12.5,-2.9,15.2,12.5,23.5,0,15.4,6.6,0
ORD_000257,2024-02-26 08:32:00,Morning,0,Cloud Kitchen,0,6,0,15,22.4,28.5,25.7,28.9,28.5,51.5,0,2.8000000000000007,6.100000000000001,0
ORD_000258,2024-02-15 13:21:00,Day/Lunch,0,Dine-in Restaurant,0,5,34,26,21.5,38.0,25.2,38.9,38.0,55.0,0,12.8,16.5,0
ORD_000259,2024-03-01 19:01:00,Night/Dinner,0,Cloud Kitchen,1,2,0,32,6.6,15.2,7.1,17.2,15.2,31.2,0,8.1,8.6,0
ORD_000260,2024-02-16 08:07:00,Morning,0,Cloud Kitchen,1,9,0,21,36.2,31.5,33.3,34.1,33.3,62.27801311386798,0,0.0,4.700000000000003,0
ORD_000261,2024-02-13 14:56:00,Day/Lunch,0,Dine-in Restaurant,1,7,48,26,29.2,41.8,31.3,42.0,41.8,69.8,0,10.499999999999996,12.599999999999998,0
ORD_000262,2024-02-16 20:12:00,Night/Dinner,0,Dine-in Restaurant,0,3,36,28,10.7,31.2,11.7,34.1,31.2,57.2,0,19.5,20.5,0
ORD_000263,2024-02-07 11:43:00,Day/Lunch,0,Dine-in Restaurant,1,7,15,7,26.9,26.2,25.5,27.2,26.2,48.2,0,0.6999999999999993,0.6999999999999993,0
ORD_000264,2024-02-05 13:09:00,Day/Lunch,0,Dine-in Restaurant,1,6,22,22,27.4,30.0,29.5,31.3,30.0,44.0,0,0.5,2.6000000000000014,0
ORD_000265,2024-02-29 04:06:00,Late Night,0,Quick Service/Kiosk,0,7,7,1,29.4,30.4,35.9,31.2,35.9,47.86958171049496,0,0.0,1.0,0
ORD_000266,2024-02-03 18:19:00,Night/Dinner,1,Quick Service/Kiosk,0,4,12,3,16.0,20.5,15.9,21.5,20.5,40.5,0,4.6,4.5,0
ORD_000267,2024-02-26 16:36:00,Night/Dinner,0,Quick Service/Kiosk,0,8,4,3,31.8,34.1,30.9,37.0,34.1,57.1,0,3.200000000000003,2.3000000000000007,0
ORD_000268,2024-02-22 11:36:00,Day/Lunch,0,Cloud Kitchen,1,8,0,19,29.6,28.1,29.7,28.7,29.7,50.67027389998587,0,0.0,1.5,0
ORD_000269,2024-02-29 20:43:00,Night/Dinner,0,Cloud Kitchen,1,7,0,48,29.0,34.0,29.0,35.5,34.0,52.0,0,5.0,5.0,0
ORD_000270,2024-02-05 17:50:00,Night/Dinner,0,Cloud Kitchen,1,7,0,12,28.2,23.2,32.5,25.1,32.5,55.502960293550224,0,0.0,5.0,0
ORD_000271,2024-02-17 01:33:00,Late Night,1,Cloud Kitchen,0,8,0,45,33.8,45.5,37.9,46.2,45.5,64.5,0,7.600000000000001,11.700000000000003,0
ORD_000272,2024-02-14 15:57:00,Day/Lunch,0,Cloud Kitchen,0,1,0,27,-0.2,12.1,4.0,14.2,12.1,26.1,0,8.1,12.299999999999999,0
ORD_000273,2024-02-20 07:32:00,Morning,0,Cloud Kitchen,0,6,0,12,23.6,27.6,25.2,29.6,27.6,51.6,0,2.400000000000002,4.0,0
ORD_000274,2024-02-12 15:11:00,Day/Lunch,0,Dine-in Restaurant,1,2,11,9,7.8,11.6,10.7,14.5,11.6,38.6,0,0.9000000000000004,3.8,0
ORD_000275,2024-02-26 07:53:00,Morning,0,Cloud Kitchen,0,1,0,30,4.7,13.0,-1.8,14.4,13.0,38.0,0,14.8,8.3,0
ORD_000276,2024-02-16 05:40:00,Late Night,0,Dine-in Restaurant,0,7,18,4,28.5,34.6,25.5,35.8,34.6,49.6,0,9.100000000000001,6.100000000000001,0
ORD_000277,2024-02-07 21:52:00,Night/Dinner,0,Cloud Kitchen,0,6,0,26,25.1,31.8,26.9,32.9,31.8,59.8,0,4.900000000000002,6.699999999999999,0
ORD_000278,2024-03-01 05:56:00,Late Night,0,Dine-in Restaurant,0,5,7,4,19.6,23.3,22.1,24.4,23.3,42.3,0,1.1999999999999993,3.6999999999999993,0
ORD_000279,2024-02-23 08:41:00,Morning,0,Dine-in Restaurant,0,5,13,5,17.5,25.4,24.0,25.5,25.4,37.4,0,1.3999999999999986,7.899999999999999,0
ORD_000280,2024-02-22 18:43:00,Night/Dinner,0,Quick Service/Kiosk,1,9,5,2,33.1,27.3,32.7,28.0,32.7,57.706014212414225,0,0.0,5.800000000000001,0
ORD_000281,2024-02-02 20:03:00,Night/Dinner,0,Dine-in Restaurant,0,9,56,26,35.9,60.6,28.5,61.0,60.6,86.6,0,32.1,24.700000000000003,1
ORD_000282,2024-02-10 12:41:00,Day/Lunch,1,Dine-in Restaurant,0,6,22,7,30.0,32.7,34.5,36.3,34.5,47.52061512407387,0,0.0,2.700000000000003,0
ORD_000283,2024-02-19 07:21:00,Morning,0,Dine-in Restaurant,0,3,12,3,13.2,16.5,5.8,16.7,16.5,34.5,0,10.7,3.3000000000000007,0
ORD_000284,2024-02-01 16:55:00,Night/Dinner,0,Quick Service/Kiosk,0,7,8,1,33.1,30.7,33.1,31.8,33.1,46.059302077120165,0,0.0,2.400000000000002,0
ORD_000285,2024-02-05 08:35:00,Morning,0,Cloud Kitchen,1,4,0,12,17.4,14.8,10.9,15.5,14.8,28.8,0,3.9000000000000004,2.599999999999998,0
ORD_000286,2024-02-16 13:11:00,Day/Lunch,0,Cloud Kitchen,0,5,0,24,17.9,27.2,29.5,31.0,29.5,42.48313094135434,0,0.0,9.3,0
ORD_000287,2024-02-16 04:17:00,Late Night,0,Quick Service/Kiosk,0,7,4,2,27.7,29.8,23.7,30.8,29.8,42.8,0,6.100000000000001,2.1000000000000014,0
ORD_000288,2024-02-17 14:55:00,Day/Lunch,1,Dine-in Restaurant,1,7,40,22,33.1,38.2,35.3,38.2,38.2,63.2,0,2.9000000000000057,5.100000000000001,0
ORD_000289,2024-02-27 14:11:00,Day/Lunch,0,Dine-in Restaurant,0,8,36,22,33.6,49.4,34.6,52.1,49.4,70.4,0,14.799999999999997,15.799999999999997,0
ORD_000290,2024-02-24 11:29:00,Day/Lunch,1,Dine-in Restaurant,1,1,40,18,5.5,20.2,-1.0,22.1,20.2,35.2,0,21.2,14.7,1
ORD_000291,2024-02-03 06:19:00,Morning,1,Cloud Kitchen,0,5,0,33,18.6,29.9,27.9,29.9,29.9,57.9,0,2.0,11.299999999999997,0
ORD_000292,2024-02-01 15:56:00,Day/Lunch,0,Cloud Kitchen,0,9,0,25,36.0,43.5,41.3,45.5,43.5,58.5,0,2.200000000000003,7.5,0
ORD_000293,2024-02-19 21:31:00,Night/Dinner,0,Dine-in Restaurant,0,7,42,14,25.9,44.8,25.4,45.4,44.8,67.8,0,19.4,18.9,0
ORD_000294,2024-02-03 19:51:00,Night/Dinner,1,Dine-in Restaurant,0,2,55,35,7.1,35.0,2.6,37.9,35.0,53.0,0,32.4,27.9,1
ORD_000295,2024-02-10 17:46:00,Night/Dinner,1,Dine-in Restaurant,1,1,42,16,4.3,20.2,0.9,21.5,20.2,32.2,0,19.3,15.899999999999999,0
ORD_000296,2024-02-12 04:44:00,Late Night,0,Cloud Kitchen,1,8,0,22,30.8,29.0,24.0,29.7,29.0,49.0,0,5.0,1.8000000000000007,0
ORD_000297,2024-02-13 00:11:00,Late Night,0,Dine-in Restaurant,0,9,12,8,37.9,42.0,38.5,42.1,42.0,58.0,0,3.5,4.100000000000001,0
ORD_000298,2024-02-14 21:16:00,Night/Dinner,0,Dine-in Restaurant,0,5,24,4,18.8,28.4,22.1,28.6,28.4,48.4,0,6.299999999999997,9.599999999999998,0
ORD_000299,2024-02-19 12:33:00,Day/Lunch,0,Dine-in Restaurant,1,6,28,2,24.6,25.8,32.8,33.4,32.8,59.80397659713228,0,0.0,1.1999999999999993,0
ORD_000300,2024-02-03 12:06:00,Day/Lunch,1,Cloud Kitchen,0,2,0,18,10.0,13.4,16.1,13.5,16.1,44.0648054990003,0,0.0,3.4000000000000004,0
ORD_000301,2024-02-17 01:29:00,Late Night,1,Cloud Kitchen,0,5,0,19,24.2,25.7,30.4,27.3,30.4,57.39336979785169,0,0.0,1.5,0
ORD_000302,2024-02-08 10:04:00,Morning,0,Dine-in Restaurant,0,4,23,13,16.7,26.8,20.7,29.3,26.8,50.8,0,6.100000000000001,10.100000000000001,0
ORD_000303,2024-02-26 16:09:00,Night/Dinner,0,Cloud Kitchen,0,8,0,11,29.9,35.3,33.5,36.3,35.3,63.3,0,1.7999999999999972,5.399999999999999,0
ORD_000304,2024-02-26 17:01:00,Night/Dinner,0,Cloud Kitchen,0,8,0,38,32.0,43.4,33.0,44.4,43.4,68.4,0,10.399999999999999,11.399999999999999,0
ORD_000305,2024-02-02 01:54:00,Late Night,0,Quick Service/Kiosk,0,5,2,0,23.9,20.6,29.5,20.9,29.5,45.50694517709164,0,0.0,3.299999999999997,0
ORD_000306,2024-02-09 20:19:00,Night/Dinner,0,Dine-in Restaurant,0,8,12,12,33.9,39.2,32.8,39.2,39.2,58.2,0,6.400000000000006,5.300000000000004,0
